user_id,isbn,rating
58009,0812511816,10
58062,0440209803,1
58062,0553575430,1
58062,0671496107,1
58062,0061097101,1
58062,0446606189,4
58062,0345334531,7
58062,0805017305,10
58062,0446364193,4
58062,0345386108,7
58062,0553575422,7
58062,0451198638,5
58062,0671657860,7
58062,0679759336,7
58062,0451521943,8
58062,1568843933,7
58062,0553268465,8
58062,0445406518,7
58062,050552337X,5
58062,0441006604,8
58067,044651506X,1
58067,0345417623,6
58067,0553377868,7
58067,0451163966,9
58067,0062512668,10
58067,0393311031,7
58067,8420441708,7
58067,0393314251,7
58067,8495501090,9
58076,3379015180,1
58076,3499222507,7
58076,0679753796,9
58076,3257232640,5
58133,0449222713,1
58133,0553582925,7
58142,0440223458,1
58142,0451160525,1
58142,0380725584,10
58142,0425150143,6
58142,0671787551,10
58142,067942573X,8
58142,0451407636,8
58142,0786011440,6
58142,0440223822,6
58142,0061092029,10
58142,0345294459,6
58142,0345409671,8
58142,0451194861,1
58142,0786889608,1
58142,0345417623,8
58142,0345378490,6
58151,0449208672,10
58151,0440222656,9
58151,0425149625,1
58151,0449212858,9
58151,0743225406,1
58156,0345413865,1
58167,0553571885,9
58168,3442350247,10
58168,3442437725,10
58168,3404161696,8
58168,3453099826,1
58168,3596237874,4
58168,344243761X,4
58168,3423703954,8
58174,0060263857,8
58174,0394825985,9
58174,0590134620,7
58174,0590634275,7
58174,0679882901,1
58194,084394739X,7
58194,0515124206,5
58194,0515127132,10
58194,0553575619,7
58194,0843944390,5
58194,0671016768,8
58194,0451192249,7
58194,0440225779,8
58194,0812570944,6
58210,185326024X,1
58224,0553576801,1
58224,0425155404,1
58224,0671013750,10
58224,0670878847,8
58224,0425115801,10
58224,0449003787,5
58224,0312959249,7
58224,0446607657,5
58236,0674445449,1
58236,0515119644,5
58236,0140177396,8
58252,0671722891,10
58252,0609807900,10
58252,0553563521,1
58252,0679810307,9
58255,0425155188,1
58255,0399147128,8
58255,0515120006,10
58255,0843940697,9
58255,0399145923,8
58255,0373243790,9
58255,0553290789,10
58255,0515120618,8
58255,1575669072,10
58255,0515121843,9
58255,0385332963,9
58257,0380788667,7
58257,0871136791,5
58257,0385265700,1
58290,0553293354,9
58290,0380014033,8
58290,0886778697,10
58319,0060192119,1
58319,0671793578,7
58319,0446672211,8
58319,0740721909,5
58325,0440226104,1
58325,0670844527,6
58342,0312265840,10
58342,0671027360,1
58342,0743216393,10
58342,0425177068,8
58342,059035342X,10
58342,0440180953,8
58342,0553250426,1
58342,0399142444,9
58351,0553280341,10
58351,0553268937,7
58351,0743203631,5
58351,0440128994,5
58351,0345417623,5
58351,0515113328,8
58363,0316890197,1
58363,0679421750,1
58363,0151002290,1
58363,0688089291,1
58363,0385493800,1
58363,055310893X,1
58363,0895261677,1
58363,0671043080,1
58363,0684874350,10
58363,0452264464,5
58363,014003613X,5
58363,0671003976,10
58363,0879517905,5
58363,0618073272,5
58363,0553801163,5
58363,0394585852,5
58363,0767900243,5
58363,044020271X,5
58379,0345347951,1
58379,055329461X,7
58379,3404123689,7
58379,0553212478,9
58379,8420483532,8
58389,0671020293,1
58389,0671727583,1
58389,0679764925,5
58389,0060915544,9
58389,0449005909,10
58389,0345339681,7
58389,0446605239,10
58389,0060976845,7
58390,0312420234,7
58390,0452281695,1
58397,2070401685,1
58397,2253007102,8
58397,2264027134,9
58397,2070362388,8
58426,055384007X,7
58426,0393316041,9
58426,0425152251,10
58426,0671708635,7
58426,0738203491,7
58456,0552139246,7
58456,0812506898,6
58458,0743418921,1
58458,0425181685,1
58458,0441006841,8
58458,0340693096,10
58458,0671042602,9
58458,0671541811,7
58458,0590112899,10
58458,0140287248,10
58458,0590660543,9
58458,0671024337,9
58458,0743418352,5
58458,1841193615,7
58458,0671541749,5
58458,0486270629,6
58458,0671541501,8
58458,0743400453,7
58482,0151003378,9
58482,0345389425,10
58482,0761516735,10
58482,1573247022,10
58482,1930051220,10
58497,0380788691,1
58497,2070369595,1
58497,2290312959,1
58497,0141303107,1
58497,225300314X,10
58497,225313922X,5
58497,0786889373,9
58497,2070368076,7
58497,0515125490,7
58497,0671011367,7
58515,0804113033,6
58515,0688143687,7
58515,0671027360,7
58515,0312968302,7
58516,0140042520,1
58516,0609804618,9
58529,1853262730,1
58529,0553268937,5
58529,0451521951,8
58529,006447108X,9
58529,0064471098,8
58529,0064471055,8
58529,0064471063,8
58529,0064471071,8
58529,0553212451,9
58529,0553213733,9
58529,0375707972,8
58529,0064471047,9
58594,0671027344,1
58594,0312971435,1
58594,0671026011,1
58594,0452266564,3
58594,0671722077,5
58594,0786011963,6
58594,0140067477,9
58594,0767903625,10
58594,0440226686,10
58594,0380730820,6
58594,0786889624,8
58594,0671034057,8
58594,0671753673,9
58594,0886777844,8
58594,0061097861,10
58594,0345413873,3
58594,0684849690,8
58594,0451197038,7
58594,0575400951,9
58594,0312978650,8
58594,0380798468,9
58594,0452266637,3
58594,067172052X,4
58594,0440236169,10
58594,0061020710,8
58594,0380789019,10
58594,1573225517,9
58594,0380810220,7
58594,0425178102,8
58594,0380788764,8
58594,0393312801,8
58594,0679429220,8
58612,0061097101,1
58612,0440221471,1
58612,0451199650,1
58612,0761107363,7
58612,0671042572,8
58612,0515126489,7
58612,1558745157,7
58612,0440235596,9
58612,0440236673,9
58612,0380016990,10
58612,0525945210,10
58612,0425098478,3
58612,0553256696,10
58612,0345413881,5
58612,0425172546,9
58629,0743422910,1
58629,0440226430,8
58629,0679731369,5
58641,0671021192,1
58641,0060952288,10
58641,0385483295,10
58641,0064407667,7
58641,0590442562,8
58641,0446602744,8
58708,0061093653,10
58708,0446605387,1
58708,0451163486,5
58708,0061013706,5
58708,0451163516,8
58708,0425179559,5
58708,0440221471,8
58709,0451410017,10
58709,0446603406,6
58768,0451160525,1
58768,0671024248,1
58768,0061053538,8
58768,0671759345,10
58768,0836217179,10
58768,0785282068,9
58768,0878578730,10
58768,0671695126,10
58768,0316107352,5
58790,0312242883,1
58790,1585742082,7
58790,0887307876,9
58792,0679428879,9
58792,0805000313,10
58792,0786889055,9
58834,0949206318,1
58834,0670874051,1
58834,0099771519,6
58834,0062502182,6
58855,059035342X,6
58855,1558746986,8
58855,0345384385,10
58855,1558533729,8
58860,0345354621,1
58860,0345318854,5
58869,0902771736,6
58869,0140077030,1
58877,0425149579,3
58877,0425180050,8
58877,0425179230,1
58877,0553580000,6
58877,0515130125,8
58877,0425182142,6
58877,0553580035,3
58877,0425158632,9
58877,0446606324,7
58877,0451204530,3
58898,0671541811,1
58898,0671042386,8
58898,0671042394,9
58911,1885171218,1
58911,0786886048,1
58911,0375706062,1
58911,0316899984,1
58911,0679759263,5
58911,0684859033,5
58911,0375506276,7
58911,067104334X,6
58911,0061099252,5
58911,0375410848,9
58911,0310585902,5
58961,0812524853,1
58961,0446601977,10
58961,0671720147,10
58961,0812521269,5
58961,0380752859,8
58961,0441089348,8
58961,0449149056,10
58961,0441516645,10
58961,0671878646,10
58961,0441007910,7
58961,0441006582,7
58961,0836236688,10
58961,0446600970,10
58961,0441662536,8
58964,0375506039,9
59038,0425152499,1
59038,0440224780,1
59038,0894864025,1
59038,0446363251,1
59038,0842329277,1
59038,0446603716,1
59038,0451170385,1
59038,0060930535,1
59038,0446608955,1
59038,0140177396,10
59038,0440214041,10
59038,0448095254,10
59038,0440213525,10
59038,0064400050,10
59038,0440211727,10
59038,155874262X,8
59038,0446310786,10
59038,0440904196,10
59052,0688147259,1
59052,0525945180,6
59052,0060170123,4
59059,0964060515,1
59059,0684833395,1
59059,0345337662,1
59059,0553281747,1
59059,0679417397,1
59059,0767903382,7
59059,0590457225,8
59059,0440901839,6
59059,0679869816,6
59059,0451523024,7
59059,0380714752,7
59059,0440218926,9
59059,0812548094,5
59059,0486264645,5
59059,0440208149,6
59059,0609601032,5
59059,9505470010,8
59059,0380719002,8
59059,0553213105,9
59059,0590457217,7
59059,0440999197,6
59059,0345369351,6
59113,0805056491,8
59147,0786881852,6
59147,0671042858,1
59148,0425156966,1
59148,0425136191,1
59148,0425168948,9
59148,0446604232,5
59150,034536676X,1
59150,0060929383,1
59150,0061097314,1
59150,0440174643,1
59150,0553569074,1
59150,0802130348,1
59150,0804108749,1
59150,0312961243,7
59150,0440213525,8
59150,0684865742,7
59150,0440211263,10
59150,0553264931,10
59150,0316769487,8
59150,0804105820,8
59150,014038572X,8
59150,0440212561,10
59150,0804111146,8
59150,0553573136,7
59150,0679745653,10
59150,0312926294,6
59150,0451148029,7
59150,0312961278,7
59150,0515103292,10
59150,0670865796,8
59150,0553275976,7
59150,0670878847,9
59150,0312961294,7
59150,038542017X,8
59150,0553246895,10
59150,0804111898,8
59172,0061096962,1
59172,1583224912,1
59172,0812550706,1
59172,0006485936,1
59172,0446364193,1
59172,0446600768,1
59172,0671741195,1
59172,014038572X,1
59172,0553296981,1
59172,0590944649,1
59172,0671001701,1
59172,0385316879,1
59172,1573220604,1
59172,0671888587,1
59172,0553284118,1
59172,0425104346,1
59172,0440186560,1
59172,0345388593,1
59172,0425157539,1
59172,0345345738,1
59172,0385317093,1
59172,0786000422,1
59172,0451169530,1
59172,0425175405,1
59172,0671039938,1
59172,0449221512,1
59172,0380817187,1
59172,0553579983,1
59172,0345384377,1
59172,0385316917,1
59172,0671041789,1
59172,0671039873,1
59172,0553801376,1
59172,0446606812,1
59172,0385313012,1
59172,0451185110,1
59172,0440212561,1
59172,0440235596,1
59172,0060928336,1
59172,0385306040,1
59172,0451408543,1
59172,0425140032,1
59172,0425147622,1
59172,0140254544,1
59172,0553573705,1
59172,0812505042,1
59172,0804107491,1
59172,0425169863,1
59172,0451202856,1
59172,0440215625,1
59172,0446610399,1
59172,0440225701,1
59172,0679735771,1
59172,055357695X,1
59172,0812522397,1
59172,0385315309,10
59172,0425127583,8
59172,0451166884,10
59172,0345444884,7
59172,0373708777,8
59172,0425135721,10
59172,0671729446,10
59172,0553582925,8
59172,0515130389,8
59172,0671001132,10
59172,0440193613,9
59172,0451408535,10
59172,0140286276,6
59172,0553582917,9
59172,0671670689,10
59172,0671729438,9
59172,089577044X,10
59172,0440209412,10
59172,042513329X,10
59172,0440111811,10
59172,0446519766,10
59172,0425100650,10
59172,0671729462,10
59172,0684850303,8
59172,042518109X,9
59172,0553099604,9
59172,055356532X,8
59172,0553582895,7
59172,0451170385,9
59172,0451162919,7
59172,0446310786,10
59172,0671759329,10
59172,0425116417,10
59172,0425081796,10
59172,0425142868,10
59172,0425109240,10
59172,0312927746,8
59172,0671695142,10
59172,0061008095,10
59172,0671769200,10
59172,0060809248,10
59172,0385299095,10
59172,0446364762,10
59172,0451156609,10
59172,0451166604,10
59172,0671729411,10
59172,0061008117,9
59172,0553282816,9
59172,0446355453,10
59172,0449005909,10
59172,0425181456,10
59172,0425153975,9
59172,038531292X,10
59172,0875961517,10
59172,0688084923,10
59172,0451173317,8
59172,067179356X,10
59172,0812571789,9
59172,0679731377,5
59172,0312915799,10
59172,0446604801,10
59172,0515121746,10
59172,0446601543,10
59172,0440185327,10
59172,0385304900,10
59172,0451184963,5
59172,0553274295,10
59172,0671868691,10
59172,044021288X,8
59172,0451167317,7
59172,0425100057,10
59172,0440508088,10
59172,0425175367,10
59172,0060193263,8
59172,0345417623,10
59172,0440224772,10
59172,0425144429,8
59172,0451203267,10
59172,0895773783,10
59172,0684831279,10
59172,0425124347,10
59172,0451165594,10
59172,0446341916,10
59172,0743412273,9
59172,0440216974,7
59172,042512519X,8
59172,0385293267,10
59172,0671004565,10
59172,0440224837,10
59172,0446357421,10
59172,042511984X,9
59172,0440168724,10
59172,0451163524,7
59172,0920668372,10
59172,0671868713,10
59172,067169071X,10
59172,0451190750,9
59172,0385299087,10
59180,1573228230,10
59180,0374129983,8
59180,0312979533,10
59180,0312202318,10
59180,0767903579,10
59180,0061091316,10
59180,0553379615,9
59180,0671040855,8
59180,0156006219,10
59180,0312420323,9
59180,0385499825,10
59180,0385498802,9
59180,0312275420,8
59180,0375406182,10
59189,0312979495,1
59189,0312274920,1
59189,1575666243,1
59189,0380815419,1
59189,0451201574,5
59189,0449006840,9
59189,0451199448,7
59189,0515131733,7
59189,0679457526,9
59189,1551668440,8
59189,0445406518,8
59189,1551660598,7
59189,0843948272,6
59189,0425178579,10
59189,0553446398,4
59189,1551665972,8
59189,0425166422,9
59189,0373484224,8
59189,0553279912,8
59189,0671001795,9
59192,0201354705,10
59192,0201354632,9
59197,0452277337,7
59197,0449912639,7
59197,0440206154,7
59197,0812508327,1
59197,0449221180,10
59197,0446603422,10
59206,0751510114,8
59206,0375703861,8
59206,0330332775,7
59206,0385265700,1
59206,0749931116,1
59206,034068948X,7
59206,0440122090,10
59208,0451524934,1
59208,0385418493,8
59208,0374192030,8
59209,1558744630,7
59209,0671755064,7
59209,1580620477,7
59209,0553344463,1
59209,0440213525,8
59209,0671738623,8
59209,0440211727,8
59209,0345378482,7
59209,0553574604,8
59209,080411868X,7
59209,0316769495,8
59209,0440214041,1
59209,0425167313,1
59209,0452282829,7
59209,0446675059,1
59209,0446672211,1
59209,0671537458,8
59209,0812504224,10
59209,0743436210,9
59214,0345389247,1
59214,0671501283,7
59214,0517703963,6
59216,0399148019,1
59216,0345413865,9
59216,0688177751,8
59216,037570504X,6
59220,0440409462,5
59220,0380814021,8
59220,0440986591,9
59220,0440904196,5
59220,0440400759,5
59254,0345443284,1
59254,0553582895,7
59254,0425147517,7
59267,0451202902,8
59267,0451184726,9
59267,0451403703,9
59267,0440204194,8
59267,0449003981,7
59267,0345360354,8
59267,0802136877,9
59267,0140293248,8
59267,0345356535,8
59269,0553380095,1
59269,0451161343,1
59269,0451156609,1
59269,0451524209,1
59269,1853260398,1
59269,0679425268,1
59269,1558747028,1
59269,0671701231,1
59269,0452280397,1
59269,0684835983,1
59269,0064405176,1
59269,1558744630,10
59269,0448095041,8
59269,0684803968,8
59269,1558748040,10
59269,0670813648,10
59269,0448095033,8
59269,0448095025,9
59269,0385480334,10
59269,0743206029,10
59269,0440431808,8
59269,0671888587,10
59269,1558746161,10
59269,0684853507,8
59269,0671741187,9
59269,0671867091,10
59269,0345410017,10
59269,0440932599,8
59269,1558747613,10
59269,0060256672,10
59269,0448095017,9
59269,0671741195,8
59297,038079487X,1
59297,0316788228,8
59305,0441569595,1
59305,006019541X,1
59305,0345418018,7
59305,0140244824,7
59305,0684842696,8
59305,0440226104,7
59305,0452274664,8
59305,0375727345,6
59305,0140132708,10
59305,0679750932,7
59305,0679746048,7
59390,1551666014,1
59390,0312974922,1
59390,044023476X,1
59390,0380710218,10
59390,0446607193,8
59390,0425168964,9
59390,0425178862,9
59390,0446606812,8
59390,0425173615,10
59390,0316969443,10
59390,0446605239,10
59390,0842329293,10
59390,0425180638,9
59390,0380717018,9
59430,0156628708,1
59430,0679777504,9
59430,0375707972,7
59430,1573225789,1
59438,0380719002,1
59463,0590934899,1
59463,0590403605,9
59463,0590475967,9
59490,0380807947,1
59490,0312977670,8
59490,0684815451,8
59499,044900371X,7
59499,0142000205,7
59504,044022425X,1
59504,0345386744,9
59504,0786881852,8
59504,0345370740,8
59504,0345375599,8
59504,0451457323,10
59504,0380720868,10
59504,0345375580,8
59504,0786883367,7
59524,0140280103,1
59524,0743422910,1
59524,0767903862,1
59524,0345390458,1
59524,0425179605,5
59524,0385265700,4
59524,0375704027,3
59524,0345436822,4
59524,0679736875,2
59524,0425179826,3
59524,0553583158,6
59534,0312243022,5
59534,0312243359,7
59554,0060234970,10
59554,0671021001,7
59554,0553581767,8
59554,0553583298,1
59554,0446603589,1
59554,055358295X,8
59554,0441172717,1
59595,038549081X,1
59595,1565122968,7
59595,006092988X,10
59595,0849916550,9
59604,0671025708,1
59604,0312924585,9
59612,0060930535,10
59612,0743436210,5
59612,0440236673,1
59612,0375706771,9
59612,0140280553,1
59612,0451191145,9
59612,0316777730,7
59612,0375707972,8
59612,0446530522,1
59612,0312243022,1
59612,0679746048,7
59616,0140032215,8
59656,1561451010,9
59656,0399146504,10
59656,0525946233,10
59656,0446519537,9
59656,0385484518,10
59656,0922066728,10
59656,0525945725,10
59656,0684825090,8
59656,1558746463,10
59656,060980619X,10
59656,0786881852,9
59656,0375706062,8
59656,0684819066,1
59656,0609804138,10
59656,0439064872,1
59656,1561451312,10
59656,0028604199,8
59727,0887308716,1
59727,0679454497,1
59727,0425109720,1
59727,0553273965,1
59727,0553274864,1
59727,0451168089,1
59727,1565075722,1
59727,0945953054,1
59727,0140231730,1
59727,1575665379,1
59727,0440130913,1
59727,0440214920,8
59727,0740711660,8
59727,0385335482,9
59727,0440127793,5
59727,0553377876,8
59727,0441008534,8
59727,0553573616,7
59727,0671873210,8
59727,0553257382,8
59727,0679417397,8
59727,0515131091,9
59727,0743400453,8
59727,0451162072,10
59727,0446603503,8
59727,0553273213,7
59727,0451156609,8
59727,0446601241,7
59727,0893753483,8
59727,0451168615,8
59727,1565041992,10
59734,0380792672,7
59734,0345389247,8
59734,0380792664,7
59734,0385425473,8
59748,0060915188,1
59748,0684852217,8
59763,0871236060,6
59763,0061099708,1
59763,1551665794,5
59763,0849934176,9
59763,0785280677,9
59763,0440216877,9
59763,0446609617,1
59770,0679459618,1
59770,0385425074,1
59770,0385332777,1
59770,0446527033,1
59770,0375701923,1
59770,0679772677,1
59770,0812928598,1
59770,0786863706,1
59770,0312244266,1
59770,0446525502,1
59770,0670878847,1
59770,0764225111,1
59770,0553106333,1
59770,0786861924,1
59770,0679455884,1
59770,0060191384,1
59770,0684855127,5
59770,0345361571,5
59770,1561791121,5
59770,038529929X,5
59770,0312264372,5
59770,0425150755,5
59770,0929264576,5
59770,0786863218,5
59770,0062548662,5
59770,0836226844,5
59770,0786885777,5
59770,0140131671,5
59770,0345363582,5
59770,0316287555,5
59770,0345443284,5
59808,014028009X,1
59808,0380789019,7
59808,0805051759,5
59808,0440223202,9
59812,0451627296,1
59812,0380731592,1
59812,0451527666,6
59812,0451171357,7
59812,0385335989,7
59812,0385498802,6
59812,0061002747,7
59812,0440215625,8
59820,0345396936,1
59820,0345409272,1
59820,0140282033,1
59820,0451454243,1
59820,0393314804,1
59820,0345337662,8
59820,0345409671,10
59820,034538475X,10
59820,0836218981,8
59820,0446670251,8
59820,0345351525,8
59820,0836213122,8
59885,0811202208,1
59885,0786889667,6
59885,0345378490,8
59885,0786889551,5
59895,0312195516,10
59912,0345340892,1
59912,0380710811,1
59912,0345383273,1
59912,0345351525,1
59912,0451527712,8
59912,0553375407,9
59912,0553583441,7
59912,0553579606,7
59912,0345337662,10
59912,0345356578,8
59912,0553211404,7
59912,0345441435,7
59912,0192816209,8
59912,0140187863,9
59912,0679751114,7
59912,0345386825,7
59912,0060957409,8
59912,0679879242,8
59912,0345366239,10
59912,059035342X,9
59912,0385315147,8
59912,0452280621,3
59933,0345378490,8
59933,0345370775,8
59933,0553573861,7
59933,0140158502,9
59933,0140283641,10
59933,0060193611,10
59933,0380788624,10
59944,0440403278,9
59944,0451628047,8
59944,0671026011,8
59948,2070408507,9
59948,2266084372,10
59967,0099760118,1
59967,0140023747,7
59971,0345339703,1
59971,0688002307,1
59971,0671023616,5
59971,1563890895,7
59971,0812550706,9
59971,0553283685,9
59971,0486272745,5
59971,1887128425,5
59971,0316776963,7
59971,0679729771,7
59971,0894803204,7
60004,0375501290,1
60004,0316779490,6
60004,0786865725,5
60004,0679457143,8
60004,0375725784,7
60011,0399148019,1
60011,037570504X,8
60029,0061095540,1
60029,0425178579,1
60029,0061032077,1
60029,0440213282,7
60029,0312195516,10
60029,0380975300,5
60029,0671867113,7
60029,0743407059,9
60029,0451188616,4
60029,0743225325,9
60029,0671027395,7
60031,076111937X,9
60040,0525945725,8
60040,0805056491,1
60040,0525946233,8
60040,1558744150,5
60040,1558744592,9
60041,0553576801,1
60041,1573220876,1
60041,0440216877,5
60041,0446608955,7
60041,0440226430,7
60041,038079487X,9
60050,0812524160,1
60050,0590353403,10
60050,0425104346,6
60050,0440209803,5
60050,0425167313,6
60050,0965834581,5
60050,0425118703,8
60050,0440226430,9
60050,0425097609,9
60050,0553212281,8
60050,0446522384,5
60079,0671041789,10
60079,0385490992,8
60079,0380725835,7
60079,0743212002,5
60079,0345433270,5
60079,0688174574,8
60080,0684855321,1
60080,0553801376,1
60080,0743212576,7
60080,0671016784,9
60080,0380977729,5
60081,0385497520,5
60081,059035342X,10
60081,0525945121,1
60081,0156008351,5
60081,0811807282,10
60083,0312926294,1
60083,0446607193,8
60083,0553272837,10
60098,0451408411,1
60098,039304016X,10
60098,0515113514,9
60098,0373763980,7
60098,037376166X,8
60098,0373290152,9
60098,0373763662,10
60114,0345367650,9
60114,0805036377,8
60114,0553280589,1
60114,0399139745,6
60114,0553577360,7
60130,0553269151,1
60130,0440224764,9
60140,0553299506,7
60146,0805036504,1
60146,0425144429,1
60146,0553277472,1
60146,0345327861,7
60146,0671742515,7
60146,0345316002,7
60157,0446342106,1
60157,0440221595,1
60157,0446363669,1
60157,006109921X,1
60157,044020271X,9
60157,038531258X,9
60157,014023313X,10
60157,0061008737,9
60157,0671036505,10
60157,0671027662,10
60157,0446394521,10
60168,0553295977,1
60168,0345391055,1
60168,0515130389,1
60168,0451166892,1
60168,0345311396,6
60168,0373484232,9
60168,0345300203,7
60168,0373239963,9
60168,0451185501,8
60168,0671011367,7
60168,0345380371,7
60168,051511779X,10
60168,0671535056,5
60168,0804113971,7
60168,0312952813,10
60168,0440206154,10
60178,0842329218,1
60178,0140481389,1
60178,015601288X,8
60178,1560974273,8
60178,0679762671,7
60211,0375411550,2
60211,0345443284,3
60211,0060930535,10
60211,0446527033,1
60211,0385502532,8
60211,1878424319,1
60211,0449212602,5
60244,0395401461,1
60244,0393312917,1
60244,1558531025,1
60244,0679863710,1
60244,0679737383,1
60244,0590947168,1
60244,0670876623,1
60244,0385486804,1
60244,0439049962,1
60244,014044050X,1
60244,0836270061,1
60244,044922323X,1
60244,156138058X,1
60244,0425107469,1
60244,0060931949,1
60244,0671892673,1
60244,0440484839,1
60244,0590631098,1
60244,0670891568,1
60244,0440416795,1
60244,0684872153,1
60244,0671887947,1
60244,0451526562,1
60244,0609803875,1
60244,1558531564,1
60244,006001203X,1
60244,1575666243,1
60244,0440210232,1
60244,0590897985,1
60244,0345416716,1
60244,0679725318,1
60244,0060927569,1
60244,0064401510,1
60244,0812551915,1
60244,0440216540,1
60244,0140275118,1
60244,0684857359,1
60244,0394896955,1
60244,0930289234,1
60244,0061002747,1
60244,0312243359,1
60244,014028642X,1
60244,006017613X,1
60244,0312273207,1
60244,0399501487,1
60244,0451203925,1
60244,0061020680,1
60244,0345325818,1
60244,0446607711,1
60244,0679731725,1
60244,1570643679,1
60244,0345409639,1
60244,0060173289,1
60244,1887128255,1
60244,034543319X,1
60244,0380800802,1
60244,0316313076,1
60244,0553212478,1
60244,0140272119,1
60244,0553277537,1
60244,0064401480,1
60244,0890877033,1
60244,1570980217,1
60244,0380799375,1
60244,0894801996,1
60244,0446518581,1
60244,0394825985,1
60244,031213441X,1
60244,0553271636,1
60244,0380709589,1
60244,0385265700,1
60244,0446605980,1
60244,0679772677,1
60244,0446606812,1
60244,0425177718,1
60244,0449911594,1
60244,0689711522,1
60244,0812517725,1
60244,0802137954,1
60244,0385721234,1
60244,0393049566,7
60244,0316284955,8
60244,0316788228,8
60244,0064405842,7
60244,0767900383,8
60244,0395259398,10
60244,0312187106,9
60244,038070952X,9
60244,0767905180,7
60244,0385334206,8
60244,0312171838,9
60244,0385496095,10
60244,0345339738,10
60244,014038572X,6
60244,0689714866,7
60244,0671510126,10
60244,0316769487,7
60244,0874776945,7
60244,014016930X,9
60244,0307119408,9
60244,067972477X,10
60244,0590445103,10
60244,0156013924,10
60244,0446526126,7
60244,0345370805,9
60244,0451191145,9
60244,0440235596,7
60244,0060175656,7
60244,0807508527,7
60244,0140328696,9
60244,0679435212,8
60244,0380002558,9
60244,0380728133,6
60244,0399141294,6
60244,0451628055,10
60244,0375701907,9
60244,0679457526,9
60244,1577310934,7
60244,0140293248,8
60244,0375700757,6
60244,0385285965,8
60244,0451524934,9
60244,0767905385,9
60244,0141001771,8
60244,0151006725,9
60244,0743202570,9
60244,0156013908,7
60244,0380709538,8
60244,0679767223,8
60244,0671899007,8
60244,014131088X,9
60244,0449912558,3
60244,0312194390,7
60244,0380725584,8
60244,0375504613,8
60244,0060977744,8
60244,0385333412,8
60244,0609804138,8
60244,0688152449,9
60244,0312203764,9
60244,0689817215,8
60244,0060971479,8
60244,0679751602,9
60244,068484267X,9
60244,0399141146,9
60244,0590939882,8
60244,0061020699,8
60244,0451524616,9
60244,1573221376,5
60244,0449911446,7
60244,0385265565,9
60244,0679746048,7
60244,0449219364,9
60244,0062505017,8
60244,0679741666,9
60244,0312966970,9
60244,0967370191,5
60244,0836220625,9
60244,0525944001,7
60244,0440413729,8
60244,0064405176,9
60244,0345354931,8
60244,0671769316,8
60244,006019393X,9
60244,1878448900,8
60244,0802135161,9
60244,0062505319,6
60244,0394890485,10
60244,0140386645,9
60244,0060915153,9
60244,0823401898,9
60244,0767902521,9
60244,0312966091,9
60244,0064401847,9
60244,0525946233,8
60244,0380709562,9
60244,0688180639,8
60244,0316367893,10
60244,0446675059,8
60244,014034991X,9
60244,0679736042,8
60244,0679429220,7
60244,0679751343,9
60244,078688200X,6
60244,0486275574,9
60244,0375505393,8
60244,0345338545,9
60244,0684843269,9
60244,0451169530,4
60244,0679767398,9
60244,0399146296,6
60244,0316780375,8
60244,0375705856,7
60244,0679767789,9
60244,0449911683,10
60244,0871236060,8
60244,0156012197,10
60244,0064407055,8
60244,0375706410,9
60244,1576737330,8
60244,0380698714,9
60244,0375506128,9
60244,0152567089,10
60244,0345339681,10
60244,0393309282,7
60244,0943233828,9
60244,0440180295,8
60244,0670853097,8
60244,0553286447,8
60244,0312199430,8
60244,0920668364,6
60244,0141303786,9
60244,067088300X,8
60244,0312203039,9
60244,0786889020,8
60244,0786812095,8
60244,0140232540,8
60244,0679886370,9
60244,0805036377,9
60244,0312195516,7
60244,1555910807,7
60244,0440998050,10
60244,0375706062,9
60244,0141303778,9
60244,0141301058,9
60244,0380731509,9
60244,0156001888,8
60244,0062501860,9
60244,0684801051,7
60244,0451409973,7
60244,038072197X,10
60244,0060987103,7
60244,0345386256,8
60244,0140384510,9
60244,0865470545,9
60244,0786880007,9
60244,0446670251,9
60244,014029628X,8
60244,0679751521,7
60244,0804111626,8
60244,0812550706,9
60244,0375727345,7
60244,0064430189,10
60244,0394820371,10
60244,0060197722,9
60244,0375703829,5
60244,0141001615,10
60244,0140298479,8
60244,0767903196,9
60244,0842329129,5
60244,0590697692,7
60244,0440210895,8
60244,0060172916,8
60244,0345435168,9
60244,0440219078,9
60244,0385505833,8
60244,0679731148,9
60244,0553109049,8
60244,044022859X,9
60244,0451527402,7
60244,0440408520,9
60244,0440407524,8
60244,0425179605,9
60244,0060928336,8
60244,0452279690,5
60244,0385720106,8
60244,0618002227,10
60244,0804114609,8
60244,0380732033,9
60244,0064471047,9
60244,0140251367,10
60244,0141000198,8
60244,0140375988,8
60244,0804106304,8
60244,0140276904,8
60244,0156423502,9
60244,0553280511,8
60244,0553280341,9
60244,0679767924,10
60244,0553274295,10
60244,0380709120,9
60244,0609807900,9
60244,0842342702,5
60244,0446671916,9
60244,0440227534,9
60244,0345391802,9
60244,0743211227,9
60244,0671001795,9
60244,014018869X,8
60244,0553272535,8
60244,0064440508,10
60244,0967370167,7
60244,0375702709,9
60244,0679456945,8
60244,0345342968,9
60244,0140179518,10
60244,0553562738,8
60244,0877733759,9
60244,0312966199,9
60244,0670880728,8
60244,0449910830,8
60244,0679853065,7
60244,0449911004,7
60244,0440412676,10
60244,0786881852,9
60244,0345422783,8
60244,0374172897,10
